time/total_timesteps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/fps,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
322224,959,336.0,28601,6557.060600819998,11,1472.5523074922107,0.001,-240.80672636486236,321888
322560,960,336.0,28632,6601.6330698500005,11,1558.8698955717541,0.001,-241.18240683419364,322224
322896,961,336.0,28663,6576.69766023,11,1399.3637201218378,0.001,-241.37849162873766,322560
323232,962,336.0,28694,6559.750757320001,11,1305.2022434416272,0.001,-241.78935405186243,322896
323568,963,336.0,28724,6585.12490783,11,1398.2107438587007,0.001,-242.20306550888787,323232
323904,964,336.0,28755,6611.79090525,11,1578.795887538365,0.001,-242.5766079312279,323568
324240,965,336.0,28785,6588.415180159999,11,1410.0679751804896,0.001,-242.844478062221,323904
324576,966,336.0,28816,6578.4464108600005,11,1514.1659044538226,0.001,-243.26395234607514,324240
324912,967,336.0,28846,6549.15487207,11,1438.7217174711682,0.001,-243.3694832211449,324576
325248,968,336.0,28877,6572.245839160001,11,1335.3394915262859,0.001,-243.7080052693685,324912
325584,969,336.0,28910,6662.66882486,11,1444.6943673633393,0.001,-244.1589724222819,325248
325920,970,336.0,28941,6689.91122757,11,1415.4161240713936,0.001,-244.42148108709426,325584
326256,971,336.0,28972,6691.91133289,11,1424.2236695062547,0.001,-244.97473843892416,325920
326592,972,336.0,29003,6713.69158214,11,1474.1706762767974,0.001,-245.20726558140345,326256
326928,973,336.0,29034,6767.63545636,11,1575.552524203346,0.001,-245.5675886245001,326592
327264,974,336.0,29064,6832.159514449999,11,1485.1391748700823,0.001,-245.8668914976574,326928
327600,975,336.0,29095,6852.94394939,11,1583.4873682657878,0.001,-246.35020782834007,327264
327936,976,336.0,29126,6873.61872467,11,1432.661559513637,0.001,-246.52082234337217,327600
328272,977,336.0,29156,6882.501393590001,11,1572.3136089869909,0.001,-246.90078935169038,327936
328608,978,336.0,29186,6894.35019089,11,1649.939708891369,0.001,-247.24832725524902,328272
328944,979,336.0,29218,6877.746544109999,11,1539.2451669602167,0.001,-247.51547023228235,328608
329280,980,336.0,29249,6813.83633804,11,1365.0046557471865,0.001,-247.84595280601866,328944
329616,981,336.0,29280,6835.215427730001,11,1529.103515625,0.001,-248.27767172313872,329280
329952,982,336.0,29311,6806.384025770001,11,1566.4432176862445,0.001,-248.58889379955474,329616
330288,983,336.0,29342,6798.867551609999,11,1709.3276941208612,0.001,-248.96915871756417,329952
330624,984,336.0,29373,6867.55747587,11,1580.3441038585845,0.001,-249.13412857055664,330288
330960,985,336.0,29404,6880.831919389999,11,1519.3148849124,0.001,-249.30392011006674,330624
331296,986,336.0,29434,6838.144412969999,11,1614.848910922096,0.001,-249.79810124351866,330960
331632,987,336.0,29465,6822.06636848,11,1484.8719286237445,0.001,-250.2573368435814,331296
331968,988,336.0,29496,6808.6670193400005,11,1425.5358519781203,0.001,-250.50990858532134,331632
332304,989,336.0,29527,6803.84476579,11,1497.8688221886046,0.001,-250.7523003532773,331968
332640,990,336.0,29557,6802.677398400002,11,1369.9107208251953,0.001,-251.22605569022042,332304
332976,991,336.0,29588,6806.518857590001,11,1478.3772506713867,0.001,-251.4865927015032,332640
333312,992,336.0,29619,6807.339319710001,11,1453.5094168526787,0.001,-251.87578373863585,332976
333648,993,336.0,29649,6771.404433680001,11,1562.9536358061291,0.001,-252.28730937412806,333312
333984,994,336.0,29679,6754.65352915,11,1433.0171321687244,0.001,-252.53433336530412,333648
334320,995,336.0,29711,6741.523452180001,11,1702.5497587294806,0.001,-252.83711070106142,333984
334656,996,336.0,29741,6736.125616220001,11,1535.3516031901042,0.001,-253.2883111862909,334320
334992,997,336.0,29772,6736.66510075,11,1265.913540976388,0.001,-253.52647272745767,334656
335328,998,336.0,29803,6714.340285560001,11,1552.989515577044,0.001,-253.82794580005464,334992
335664,999,336.0,29834,6648.21494709,11,1327.193806421189,0.001,-254.1573629833403,335328
336000,1000,336.0,29865,6620.869865750001,11,1379.8352168855213,0.001,-254.52104750133697,335664
336336,1001,336.0,29895,6640.044413400002,11,1389.1659073602586,0.001,-254.8332602183024,336000
336672,1002,336.0,29925,6623.565967730001,11,1523.3037329174224,0.001,-255.17482085455032,336336
337008,1003,336.0,29956,6618.237505700002,11,1446.8880342756,0.001,-255.37165496462868,336672
337344,1004,336.0,29987,6612.9413993200005,11,1598.3705066499256,0.001,-255.79542405264718,337008
337680,1005,336.0,30017,6606.26739346,11,1512.6910115196592,0.001,-256.2446248190744,337344
338016,1006,336.0,30048,6612.988118050001,11,1527.8836698986236,0.001,-256.47519029889787,337680
338352,1007,336.0,30079,6571.30733549,11,1524.9016385759626,0.001,-256.7961472102574,338016
338688,1008,336.0,30109,6641.13687618,11,1534.4353933788482,0.001,-257.16479365030926,338352
339024,1009,336.0,30140,6697.801911099999,11,1493.6319445655458,0.001,-257.433140981765,338688
339360,1010,336.0,30170,6677.27847314,11,1480.1976965041388,0.001,-257.7556961604527,339024
339696,1011,336.0,30201,6722.123651849999,11,1357.4000502086822,0.001,-258.0993699573335,339360
340032,1012,336.0,30232,6735.15917286,11,1593.2003813244048,0.001,-258.3232894170852,339696
340368,1013,336.0,30262,6717.19021076,11,1505.9996606735956,0.001,-258.80607132684617,340032
340704,1014,336.0,30293,6681.87980892,11,1508.7300763811384,0.001,-259.01010240827287,340368
341040,1015,336.0,30323,6668.459363909999,11,1652.41229338873,0.001,-259.5532686142694,340704
341376,1016,336.0,30354,6669.12141897,11,1526.8540616716657,0.001,-259.7988452003116,341040
341712,1017,336.0,30384,6676.75473244,11,1413.5295043218703,0.001,-260.09424609229677,341376
342048,1018,336.0,30415,6622.83083176,11,1507.5911954243977,0.001,-260.59876332964217,341712
342384,1019,336.0,30446,6637.564519819999,11,1542.361844017392,0.001,-260.7008200145903,342048
342720,1020,336.0,30476,6664.374928249999,11,1560.2586535499208,0.001,-261.26889673868817,342384
343056,1021,336.0,30506,6600.128473749999,11,1460.8868326459612,0.001,-261.3593957991827,342720
343392,1022,336.0,30537,6633.04295991,11,1682.6262755621046,0.001,-261.8398235866002,343056
343728,1023,336.0,30568,6658.429871149999,11,1514.2589821588426,0.001,-262.2885516938709,343392
344064,1024,336.0,30598,6666.02406148,11,1588.890115102132,0.001,-262.4758247193836,343728
344400,1025,336.0,30629,6655.114099999999,11,1460.8205846150715,0.001,-262.77859070187526,344064
344736,1026,336.0,30660,6683.746090379998,11,1544.9946027483259,0.001,-263.17379070463636,344400
345072,1027,336.0,30691,6690.510293619998,11,1687.94368544079,0.001,-263.4151235307966,344736
345408,1028,336.0,30721,6677.07914962,11,1662.3018464587983,0.001,-263.7269065493629,345072
345744,1029,336.0,30751,6639.387719449998,11,1425.2511349632628,0.001,-264.12714376903716,345408
346080,1030,336.0,30782,6679.224196619999,11,1501.8343629382905,0.001,-264.4072788783482,345744
346416,1031,336.0,30813,6667.243021629999,11,1502.1694982619513,0.001,-264.7805077689035,346080
346752,1032,336.0,30843,6632.26416609,11,1326.4543153671991,0.001,-265.11117154075987,346416
347088,1033,336.0,30873,6604.47053901,11,1428.4525048392159,0.001,-265.3203519185384,346752
347424,1034,336.0,30904,6628.40752293,11,1418.4741299947102,0.001,-265.66639745803104,347088
347760,1035,336.0,30935,6616.8702973,11,1479.411551520938,0.001,-266.31647981916154,347424
348096,1036,336.0,30965,6623.135645610001,11,1540.9131202697754,0.001,-266.5252954392206,347760
348432,1037,336.0,30995,6640.0244268900005,11,1468.9794598533995,0.001,-266.9883155822754,348096
348768,1038,336.0,31026,6668.020320829999,11,1503.4178076244536,0.001,-267.12026650565014,348432
349104,1039,336.0,31056,6669.931737799999,11,1601.4985295250303,0.001,-267.5404247102283,348768
349440,1040,336.0,31086,6681.9126183200015,11,1521.9749032883417,0.001,-267.86994098481676,349104
349776,1041,336.0,31117,6681.25663596,11,23458.19255392892,0.001,-256.0197632199242,349440
350112,1042,336.0,31147,6618.426622309999,11,1993.0713459196545,0.001,-267.31173547108966,349776
350448,1043,336.0,31179,6604.482650259999,11,1474.3972800118584,0.001,-268.47252818516324,350112
350784,1044,336.0,31211,6632.836793569998,11,1482.2447409856886,0.001,-268.5120224725632,350448
351120,1045,336.0,31241,6644.933719059998,11,1491.2978026980445,0.001,-268.6333347502209,350784
351456,1046,336.0,31272,6672.012918029999,11,1560.683448064895,0.001,-268.85914248511904,351120
351792,1047,336.0,31302,6654.620327239998,11,1695.9176817394439,0.001,-268.9907609848749,351456
352128,1048,336.0,31333,6678.319189799999,11,1535.1590374537877,0.001,-269.26733198620025,351792
352464,1049,336.0,31363,6662.301395519999,11,1589.9060708908808,0.001,-269.30967930385043,352128
352800,1050,336.0,31394,6629.0049660899995,11,1548.7786828903925,0.001,-269.7483382452102,352464
353136,1051,336.0,31424,6548.359629909999,11,1546.4143302554176,0.001,-269.7586479187012,352800
353472,1052,336.0,31455,6660.86014837,11,8145349.052470798,0.001,-270.26616686866396,353136
353808,1053,336.0,31485,6677.709560679999,11,1493.553134918213,0.001,-270.4336081005278,353472
354144,1054,336.0,31517,6719.8729444,11,1550.585047040667,0.001,-270.8623121352423,353808
354480,1055,336.0,31547,6747.781149249999,11,1715.7199436369397,0.001,-270.95886666434154,354144
354816,1056,336.0,31577,6677.7078712799985,11,1538.3422664460682,0.001,-271.50961794172014,354480
355152,1057,336.0,31608,6667.059757379999,11,1625.6390571594238,0.001,-271.7032763163249,354816
355488,1058,336.0,31639,6649.9403629299995,11,1667.2724671136766,0.001,-272.0791233607701,355152
355824,1059,336.0,31670,6687.698486079999,11,1956.9343973795574,0.001,-272.2451437087286,355488
356160,1060,336.0,31700,6620.550466489999,11,1488.9305518014091,0.001,-272.736387525286,355824
356496,1061,336.0,31731,6629.927169709999,11,1595.3646394638788,0.001,-273.07600638979955,356160
356832,1062,336.0,31761,6670.429534479999,11,1442.886530376616,0.001,-273.4172277904692,356496
357168,1063,336.0,31791,6740.0458633399985,11,1490.5976255507696,0.001,-273.6391161964053,356832
357504,1064,336.0,31822,6731.962326159999,11,1475.930446806408,0.001,-273.8170158749535,357168
357840,1065,336.0,31853,6772.31669616,11,1553.1258779253278,0.001,-274.41607339041576,357504
358176,1066,336.0,31883,6823.753569649999,11,1559.4512256440662,0.001,-274.6901472182501,357840
358512,1067,336.0,31912,6858.96593469,11,1493.5757462637764,0.001,-275.08577383132206,358176
358848,1068,336.0,31943,6822.8060682,11,1670.1587706066314,0.001,-275.41701071602955,358512
359184,1069,336.0,31973,6684.200967019999,11,1613.0420563107446,0.001,-275.71979613531204,358848
359520,1070,336.0,32004,6639.660819019999,11,1805.1799819582984,0.001,-275.9203316824777,359184
359856,1071,336.0,32034,6618.958082690002,11,1594.575091770717,0.001,-276.1997242882138,359520
360192,1072,336.0,32064,6613.088898310001,11,1565.9538150969006,0.001,-276.49939455304826,359856
360528,1073,336.0,32095,6593.581008110003,11,1691.24920745123,0.001,-276.9286731538318,360192
360864,1074,336.0,32126,6573.959945150002,11,1621.538703918457,0.001,-277.3821792602539,360528
361200,1075,336.0,32156,6564.513627850001,11,1560.65901747204,0.001,-277.66906538463775,360864
361536,1076,336.0,32187,6609.659434020001,11,1523.0390243530273,0.001,-278.11021368844166,361200
361872,1077,336.0,32217,6632.607484640001,11,1663.39830998012,0.001,-278.14793686639695,361536
362208,1078,336.0,32248,6632.985377090001,11,1644.0383762177967,0.001,-278.53233918689546,361872
362544,1079,336.0,32279,6672.580733760001,11,1600.6761972336542,0.001,-279.0405960083008,362208
362880,1080,336.0,32309,6655.857946350001,11,1606.3818306695848,0.001,-279.23560660226,362544
363216,1081,336.0,32340,6721.28100866,11,1550.397911616734,0.001,-279.60809398832777,362880
363552,1082,336.0,32370,6754.1431743699995,11,1626.3202026003883,0.001,-279.9148606799898,363216
363888,1083,336.0,32400,6761.33790201,11,1560.823014758882,0.001,-280.24667412894115,363552
364224,1084,336.0,32430,6690.9135179899995,11,1731.5816041855585,0.001,-280.50785518827894,363888
364560,1085,336.0,32461,6698.6570594899995,11,1646.0168504260835,0.001,-280.9070563543411,364224
364896,1086,336.0,32491,6714.74782357,11,1525.1353196643647,0.001,-281.2749388558524,364560
365232,1087,336.0,32522,6710.6818859,11,1686.0659181504022,0.001,-281.38196000598725,364896
365568,1088,336.0,32553,6683.012975890001,11,1585.924874986921,0.001,-281.8400646391369,365232
365904,1089,336.0,32583,6664.50368032,11,1669.724483308338,0.001,-282.29506846836637,365568
366240,1090,336.0,32614,6647.779382670002,11,1592.1130990527924,0.001,-282.71050280616396,365904
366576,1091,336.0,32644,6648.541558929999,11,1775.1839287167504,0.001,-282.75698925199964,366240
366912,1092,336.0,32674,6710.753083549998,11,1659.061479296003,0.001,-283.29914183843704,366576
367248,1093,336.0,32705,6719.9081807699995,11,1699.5523946852911,0.001,-283.40772719610305,366912
367584,1094,336.0,32735,6731.536863969999,11,1627.536816733224,0.001,-284.0253860836937,367248
367920,1095,336.0,32766,6757.669015549999,11,1507.1222917465936,0.001,-284.23083078293575,367584
368256,1096,336.0,32796,6762.68562187,11,1565.9251658121746,0.001,-284.6059036254883,367920
368592,1097,336.0,32827,6754.917351510001,11,1656.0757162911552,0.001,-284.9813397725423,368256
368928,1098,336.0,32858,6772.08909036,11,1701.040089743478,0.001,-285.1707126072475,368592
369264,1099,336.0,32888,6822.680897880001,11,1767.2272206261046,0.001,-285.5967276436942,368928
369600,1100,336.0,32919,6902.534741869999,11,1775.3960507710774,0.001,-285.83202870686847,369264
369936,1101,336.0,32950,6916.037247949999,11,1561.2653935750325,0.001,-286.35797627766925,369600
370272,1102,336.0,32980,6919.561947049999,11,1602.0668407621838,0.001,-286.539608001709,369936
370608,1103,336.0,33011,6952.60398274,11,1745.636954897926,0.001,-286.9030872526623,370272
370944,1104,336.0,33042,6967.337782569999,11,1932.4359296162922,0.001,-287.347593943278,370608
371280,1105,336.0,33072,6921.816021149999,11,1646.9110706874303,0.001,-287.51288241431826,370944
371616,1106,336.0,33103,6933.17319936,11,1719.0726243881952,0.001,-287.80303846086775,371280
371952,1107,336.0,33133,6860.838961919999,11,1675.0063133239746,0.001,-288.33323923746747,371616
372288,1108,336.0,33164,6785.937092739999,11,1742.4245360238212,0.001,-288.5511209397089,371952
372624,1109,336.0,33195,6698.379921819998,11,1836.5247152419317,0.001,-288.91053626650853,372288
372960,1110,336.0,33225,6720.210883549999,11,1656.9344099135626,0.001,-289.19215247744603,372624
373296,1111,336.0,33255,6684.049341169998,11,1730.3952246166411,0.001,-289.62412243797667,372960
373632,1112,336.0,33286,6647.246072929998,11,1565.6262181599934,0.001,-289.99038369315014,373296
373968,1113,336.0,33317,6709.94820909,11,1450.987682887486,0.001,-290.3719905671619,373632
374304,1114,336.0,33348,6773.9359437799985,11,1781.1408965701148,0.001,-290.57270104544506,373968
374640,1115,336.0,33379,6750.838408290001,11,1636.039758046468,0.001,-290.96478344145277,374304
374976,1116,336.0,33411,6736.513727899999,11,1641.2861469813756,0.001,-291.3214914231073,374640
375312,1117,336.0,33441,6712.314619559999,11,1657.8420539129347,0.001,-291.5118865966797,374976
375648,1118,336.0,33472,6688.020326139999,11,1634.3387981596447,0.001,-291.9193266005743,375312
375984,1119,336.0,33502,6670.37397124,11,1532.398952665783,0.001,-292.14441644577755,375648
376320,1120,336.0,33533,6731.93008664,11,1659.6880009969075,0.001,-292.5287949698312,375984
376656,1121,336.0,33564,6739.674894569999,11,1566.6434860229492,0.001,-292.84512874058316,376320
376992,1122,336.0,33595,6748.361964469999,11,1662.1029695783343,0.001,-293.37089847383044,376656
377328,1123,336.0,33625,6743.004859999999,11,1660.5616369701568,0.001,-293.69807579403835,376992
377664,1124,336.0,33656,6783.55632714,11,1652.7162984212239,0.001,-293.76655124482653,377328
378000,1125,336.0,33689,6791.181605300001,11,1629.570705958775,0.001,-294.1753703526088,377664
378336,1126,336.0,33719,6812.89423745,11,1631.8234921409971,0.001,-294.484874180385,378000
378672,1127,336.0,33750,6841.84117572,11,1628.616439092727,0.001,-294.74523017519994,378336
379008,1128,336.0,33781,6850.532152850002,11,1629.492918468657,0.001,-295.2321381341843,378672
379344,1129,336.0,33811,6928.216387039999,11,1683.745835077195,0.001,-295.5642542157854,379008
379680,1130,336.0,33842,6864.9847390800005,11,1566.6526712690081,0.001,-295.6963946024577,379344
380016,1131,336.0,33872,6874.570166560001,11,1641.6569568089076,0.001,-296.1478525797526,379680
380352,1132,336.0,33903,6870.400652109999,11,1789.7666958400182,0.001,-296.53271102905273,380016
380688,1133,336.0,33933,6864.283849849999,11,1581.7291359674364,0.001,-296.98319916498093,380352
381024,1134,336.0,33964,6867.34874016,11,1624.540751139323,0.001,-297.1821730477469,380688
381360,1135,336.0,33994,6862.748247829999,11,1562.1091027032762,0.001,-297.50854474022276,381024
381696,1136,336.0,34025,6799.61632715,11,1626.2220017569405,0.001,-297.81003479730515,381360
382032,1137,336.0,34056,6774.607745550002,11,1766.510472797212,0.001,-298.2322442190988,381696
