time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20170115:0810,31836000.0,176.42,170.39,4.18,17.91,-9.57,0.62,0.0
20170115:0910,49971000.0,331.91,220.34,6.28,23.2,-7.36,0.55,0.0
20170115:1010,57884000.0,422.73,232.68,7.4,25.9,-4.76,0.41,0.0
20170115:1110,39413000.0,202.55,237.36,6.09,25.67,-3.81,0.62,0.0
20170115:1210,57596000.0,479.37,175.28,6.9,22.55,-2.74,0.76,0.0
20170115:1310,51847000.0,493.46,95.05,5.45,16.92,-2.54,0.76,0.0
20170115:1410,31066000.0,302.05,59.25,2.72,9.32,-2.5,0.69,0.0
20170115:1510,0.0,0.0,0.0,0.0,0.0,-2.49,0.55,0.0
20170115:1610,0.0,0.0,0.0,0.0,0.0,-3.51,0.48,0.0
20170115:1710,0.0,0.0,0.0,0.0,0.0,-4.52,0.55,0.0
20170115:1810,0.0,0.0,0.0,0.0,0.0,-5.46,0.69,0.0
20170115:1910,0.0,0.0,0.0,0.0,0.0,-6.01,0.97,0.0
20170115:2010,0.0,0.0,0.0,0.0,0.0,-7.12,0.97,0.0
20170115:2110,0.0,0.0,0.0,0.0,0.0,-8.14,1.03,0.0
20170115:2210,0.0,0.0,0.0,0.0,0.0,-9.04,1.17,0.0
20170115:2310,0.0,0.0,0.0,0.0,0.0,-11.29,1.45,0.0
20170116:0010,0.0,0.0,0.0,0.0,0.0,-13.18,1.52,0.0
20170116:0110,0.0,0.0,0.0,0.0,0.0,-14.24,1.52,0.0
20170116:0210,0.0,0.0,0.0,0.0,0.0,-14.83,1.52,0.0
20170116:0310,0.0,0.0,0.0,0.0,0.0,-14.73,1.52,0.0
20170116:0410,0.0,0.0,0.0,0.0,0.0,-14.51,1.52,0.0
20170116:0510,0.0,0.0,0.0,0.0,0.0,-14.42,1.59,0.0
20170116:0610,0.0,0.0,0.0,0.0,0.0,-14.23,1.66,0.0
20170116:0710,2935000.0,0.0,44.25,0.94,10.68,-12.53,1.52,0.0
20170116:0810,10882000.0,14.41,114.8,2.51,18.04,-9.63,1.24,0.0
20170116:0910,19414000.0,42.61,175.27,3.93,23.35,-8.13,1.38,0.0
20170116:1010,22005000.0,48.31,198.03,4.47,26.08,-6.27,1.72,0.0
20170116:1110,20367000.0,39.52,191.43,4.3,25.87,-4.3,2.14,0.0
20170116:1210,23704000.0,78.42,187.75,4.39,22.75,-3.4,2.69,0.0
20170116:1310,1333000.0,0.0,26.19,0.56,17.12,-3.02,2.62,0.0
20170116:1410,2272000.0,0.0,37.93,0.81,9.52,-3.03,2.21,0.0
20170116:1510,0.0,0.0,0.0,0.0,0.0,-3.44,1.66,0.0
20170116:1610,0.0,0.0,0.0,0.0,0.0,-4.13,1.59,0.0
20170116:1710,0.0,0.0,0.0,0.0,0.0,-4.7,1.59,0.0
20170116:1810,0.0,0.0,0.0,0.0,0.0,-5.27,1.59,0.0
20170116:1910,0.0,0.0,0.0,0.0,0.0,-5.4,1.66,0.0
20170116:2010,0.0,0.0,0.0,0.0,0.0,-5.42,1.66,0.0
20170116:2110,0.0,0.0,0.0,0.0,0.0,-5.27,1.72,0.0
20170116:2210,0.0,0.0,0.0,0.0,0.0,-5.12,1.72,0.0
20170116:2310,0.0,0.0,0.0,0.0,0.0,-4.95,1.66,0.0
20170117:0010,0.0,0.0,0.0,0.0,0.0,-4.86,1.66,0.0
20170117:0110,0.0,0.0,0.0,0.0,0.0,-5.26,1.59,0.0
20170117:0210,0.0,0.0,0.0,0.0,0.0,-5.47,1.45,0.0
20170117:0310,0.0,0.0,0.0,0.0,0.0,-5.71,1.52,0.0
20170117:0410,0.0,0.0,0.0,0.0,0.0,-5.41,1.52,0.0
20170117:0510,0.0,0.0,0.0,0.0,0.0,-5.62,1.45,0.0
20170117:0610,0.0,0.0,0.0,0.0,0.0,-5.71,1.45,0.0
20170117:0710,2756000.0,0.0,43.35,0.93,10.79,-5.37,1.59,0.0
20170117:0810,15858000.0,45.35,138.29,3.1,18.18,-4.45,1.86,0.0
20170117:0910,12141000.0,6.36,139.29,3.01,23.52,-3.44,2.21,0.0
20170117:1010,11256000.0,2.0,134.85,2.89,26.26,-2.56,2.28,0.0
20170117:1110,8048000.0,0.0,102.95,2.2,26.07,-1.7,2.62,0.0
20170117:1210,12616000.0,9.99,141.74,3.08,22.96,-1.34,2.83,0.0
20170117:1310,6852000.0,2.15,87.92,1.89,17.33,-1.41,2.62,0.0
20170117:1410,269000.0,0.0,10.84,0.23,9.72,-1.74,2.34,0.0
20170117:1510,0.0,0.0,0.0,0.0,0.0,-2.4,1.93,0.0
20170117:1610,0.0,0.0,0.0,0.0,0.0,-3.04,2.0,0.0
20170117:1710,0.0,0.0,0.0,0.0,0.0,-3.62,2.07,0.0
20170117:1810,0.0,0.0,0.0,0.0,0.0,-4.16,2.0,0.0
20170117:1910,0.0,0.0,0.0,0.0,0.0,-4.87,2.07,0.0
20170117:2010,0.0,0.0,0.0,0.0,0.0,-5.44,2.14,0.0
20170117:2110,0.0,0.0,0.0,0.0,0.0,-5.95,2.0,0.0
20170117:2210,0.0,0.0,0.0,0.0,0.0,-6.47,1.93,0.0
20170117:2310,0.0,0.0,0.0,0.0,0.0,-6.76,1.72,0.0
20170118:0010,0.0,0.0,0.0,0.0,0.0,-7.09,1.66,0.0
20170118:0110,0.0,0.0,0.0,0.0,0.0,-7.4,1.59,0.0
20170118:0210,0.0,0.0,0.0,0.0,0.0,-7.57,1.59,0.0
20170118:0310,0.0,0.0,0.0,0.0,0.0,-7.71,1.59,0.0
20170118:0410,0.0,0.0,0.0,0.0,0.0,-7.84,1.59,0.0
20170118:0510,0.0,0.0,0.0,0.0,0.0,-7.96,1.66,0.0
20170118:0610,0.0,0.0,0.0,0.0,0.0,-8.23,1.52,0.0
20170118:0710,7436000.0,21.82,72.39,1.58,10.91,-7.53,1.86,0.0
20170118:0810,13671000.0,28.45,130.69,2.89,18.32,-6.96,2.21,0.0
20170118:0910,23516000.0,69.57,191.56,4.39,23.69,-6.51,2.21,0.0
20170118:1010,20657000.0,37.87,194.74,4.36,26.46,-5.58,2.34,0.0
20170118:1110,7237000.0,0.0,93.01,1.99,26.28,-4.91,2.41,0.0
20170118:1210,5387000.0,0.0,73.15,1.56,23.18,-4.36,2.55,0.0
20170118:1310,5464000.0,0.0,74.05,1.58,17.54,-4.14,2.62,0.0
20170118:1410,806000.0,0.0,18.96,0.4,9.93,-4.46,2.28,0.0
20170118:1510,0.0,0.0,0.0,0.0,0.0,-4.72,2.14,0.0
20170118:1610,0.0,0.0,0.0,0.0,0.0,-5.12,2.0,0.0
20170118:1710,0.0,0.0,0.0,0.0,0.0,-5.48,2.14,0.0
20170118:1810,0.0,0.0,0.0,0.0,0.0,-5.64,2.14,0.0
20170118:1910,0.0,0.0,0.0,0.0,0.0,-5.75,2.28,0.0
20170118:2010,0.0,0.0,0.0,0.0,0.0,-5.87,2.14,0.0
20170118:2110,0.0,0.0,0.0,0.0,0.0,-6.11,2.21,0.0
20170118:2210,0.0,0.0,0.0,0.0,0.0,-6.18,2.28,0.0
20170118:2310,0.0,0.0,0.0,0.0,0.0,-6.4,2.28,0.0
20170119:0010,0.0,0.0,0.0,0.0,0.0,-6.51,2.14,0.0
20170119:0110,0.0,0.0,0.0,0.0,0.0,-6.69,2.07,0.0
20170119:0210,0.0,0.0,0.0,0.0,0.0,-6.88,2.14,0.0
20170119:0310,0.0,0.0,0.0,0.0,0.0,-7.15,2.0,0.0
20170119:0410,0.0,0.0,0.0,0.0,0.0,-7.34,2.07,0.0
20170119:0510,0.0,0.0,0.0,0.0,0.0,-7.44,1.93,0.0
20170119:0610,0.0,0.0,0.0,0.0,0.0,-7.51,1.86,0.0
20170119:0710,8122000.0,24.67,76.81,1.68,11.03,-7.45,1.86,0.0
20170119:0810,2094000.0,0.0,35.22,0.75,18.47,-7.31,1.86,0.0
20170119:0910,3015000.0,0.0,46.06,0.98,23.86,-7.09,1.86,0.0
20170119:1010,15756000.0,11.9,169.23,3.68,26.66,-6.92,1.93,0.0
20170119:1110,2621000.0,0.0,41.54,0.89,26.49,-6.78,1.93,0.0
20170119:1210,21762000.0,59.23,184.08,4.24,23.4,-6.48,1.93,0.0
20170119:1310,1148000.0,0.0,23.48,0.5,17.76,-6.41,1.86,0.0
20170119:1410,388000.0,0.0,12.64,0.27,10.14,-6.61,1.79,0.0
20170119:1510,0.0,0.0,0.0,0.0,0.0,-6.98,1.66,0.0
20170119:1610,0.0,0.0,0.0,0.0,0.0,-7.53,1.45,0.0
20170119:1710,0.0,0.0,0.0,0.0,0.0,-7.93,1.38,0.0
20170119:1810,0.0,0.0,0.0,0.0,0.0,-8.26,1.31,0.0
20170119:1910,0.0,0.0,0.0,0.0,0.0,-8.01,1.38,0.0
20170119:2010,0.0,0.0,0.0,0.0,0.0,-8.38,1.31,0.0
20170119:2110,0.0,0.0,0.0,0.0,0.0,-8.93,1.24,0.0
20170119:2210,0.0,0.0,0.0,0.0,0.0,-9.44,1.17,0.0
20170119:2310,0.0,0.0,0.0,0.0,0.0,-9.86,0.9,0.0
20170120:0010,0.0,0.0,0.0,0.0,0.0,-10.09,0.76,0.0
20170120:0110,0.0,0.0,0.0,0.0,0.0,-10.81,0.48,0.0
20170120:0210,0.0,0.0,0.0,0.0,0.0,-11.38,0.28,0.0
20170120:0310,0.0,0.0,0.0,0.0,0.0,-12.14,0.21,0.0
20170120:0410,0.0,0.0,0.0,0.0,0.0,-12.63,0.34,0.0
20170120:0510,0.0,0.0,0.0,0.0,0.0,-13.34,0.41,0.0
20170120:0610,0.0,0.0,0.0,0.0,0.0,-13.91,0.48,0.0
20170120:0710,28082000.0,195.23,112.4,2.74,11.16,-11.07,0.41,0.0
20170120:0810,35735000.0,210.46,179.33,4.57,18.62,-9.44,0.34,0.0
20170120:0910,43020000.0,248.07,226.34,5.99,24.04,-7.47,0.28,0.0
20170120:1010,51074000.0,321.53,250.1,7.11,26.86,-5.64,0.34,0.0
20170120:1110,38776000.0,189.6,243.31,6.21,26.71,-4.23,0.41,0.0
20170120:1210,65863000.0,619.94,135.29,7.77,23.62,-3.73,0.62,0.0
20170120:1310,50475000.0,448.04,120.63,5.63,17.98,-3.66,0.76,0.0
20170120:1410,27419000.0,232.75,85.04,2.81,10.35,-2.67,0.69,0.0
20170120:1510,0.0,0.0,0.0,0.0,0.0,-3.07,0.62,0.0
20170120:1610,0.0,0.0,0.0,0.0,0.0,-3.98,0.34,0.0
20170120:1710,0.0,0.0,0.0,0.0,0.0,-4.73,0.28,0.0
20170120:1810,0.0,0.0,0.0,0.0,0.0,-5.52,0.48,0.0
20170120:1910,0.0,0.0,0.0,0.0,0.0,-7.04,0.62,0.0
20170120:2010,0.0,0.0,0.0,0.0,0.0,-7.61,0.76,0.0
20170120:2110,0.0,0.0,0.0,0.0,0.0,-8.63,0.83,0.0
20170120:2210,0.0,0.0,0.0,0.0,0.0,-9.41,0.83,0.0
20170120:2310,0.0,0.0,0.0,0.0,0.0,-10.1,0.9,0.0
20170121:0010,0.0,0.0,0.0,0.0,0.0,-10.8,1.03,0.0
20170121:0110,0.0,0.0,0.0,0.0,0.0,-10.74,1.03,0.0
20170121:0210,0.0,0.0,0.0,0.0,0.0,-10.66,0.97,0.0
20170121:0310,0.0,0.0,0.0,0.0,0.0,-11.15,0.97,0.0
20170121:0410,0.0,0.0,0.0,0.0,0.0,-11.4,1.03,0.0
20170121:0510,0.0,0.0,0.0,0.0,0.0,-11.81,1.03,0.0
20170121:0610,0.0,0.0,0.0,0.0,0.0,-11.7,1.03,0.0
20170121:0710,16696000.0,87.47,99.28,2.24,11.3,-13.15,1.1,0.0
20170121:0810,31474000.0,164.84,175.77,4.32,18.79,-11.02,0.69,0.0
20170121:0910,36057000.0,174.1,222.31,5.53,24.23,-7.2,0.55,0.0
20170121:1010,29161000.0,98.1,228.48,5.38,27.07,-4.07,0.62,0.0
20170121:1110,21572000.0,44.25,202.33,4.57,26.94,-2.71,0.83,0.0
20170121:1210,26471000.0,97.46,202.7,4.84,23.85,-1.71,0.83,0.0
20170121:1310,23715000.0,112.08,159.86,3.93,18.2,-0.84,0.76,0.0
20170121:1410,14710000.0,88.1,90.25,2.2,10.57,-0.28,0.69,0.0
20170121:1510,0.0,0.0,0.0,0.0,0.0,-0.86,0.48,0.0
20170121:1610,0.0,0.0,0.0,0.0,0.0,-1.57,0.34,0.0
20170121:1710,0.0,0.0,0.0,0.0,0.0,-2.34,0.34,0.0
20170121:1810,0.0,0.0,0.0,0.0,0.0,-3.35,0.41,0.0
20170121:1910,0.0,0.0,0.0,0.0,0.0,-4.42,0.62,0.0
20170121:2010,0.0,0.0,0.0,0.0,0.0,-5.79,0.69,0.0
20170121:2110,0.0,0.0,0.0,0.0,0.0,-7.18,0.83,0.0
20170121:2210,0.0,0.0,0.0,0.0,0.0,-8.39,0.97,0.0
20170121:2310,0.0,0.0,0.0,0.0,0.0,-9.26,0.9,0.0
20170122:0010,0.0,0.0,0.0,0.0,0.0,-10.08,0.9,0.0
20170122:0110,0.0,0.0,0.0,0.0,0.0,-10.88,0.97,0.0
20170122:0210,0.0,0.0,0.0,0.0,0.0,-11.86,1.03,0.0
20170122:0310,0.0,0.0,0.0,0.0,0.0,-12.98,1.1,0.0
20170122:0410,0.0,0.0,0.0,0.0,0.0,-13.81,1.1,0.0
20170122:0510,0.0,0.0,0.0,0.0,0.0,-14.45,1.1,0.0
20170122:0610,49000.0,0.0,6.32,0.13,2.46,-14.86,1.17,0.0
20170122:0710,18163000.0,98.39,102.65,2.33,11.44,-13.88,1.1,0.0
20170122:0810,38802000.0,237.38,181.51,4.78,18.95,-10.82,0.76,0.0
20170122:0910,50322000.0,331.7,228.52,6.59,24.43,-5.52,0.69,0.0
20170122:1010,48739000.0,292.68,253.85,7.04,27.29,-2.73,1.1,0.0
20170122:1110,35374000.0,151.13,241.62,5.98,27.17,-3.81,1.31,0.0
20170122:1210,53093000.0,385.38,207.99,6.9,24.09,-3.3,1.45,0.0
20170122:1310,40509000.0,290.1,161.46,5.09,18.43,-3.02,1.52,0.0
20170122:1410,32746000.0,304.75,71.14,3.18,10.79,-2.98,1.31,0.0
20170122:1510,0.0,0.0,0.0,0.0,0.0,-4.16,1.38,0.0
20170122:1610,0.0,0.0,0.0,0.0,0.0,-4.87,1.38,0.0
20170122:1710,0.0,0.0,0.0,0.0,0.0,-5.62,1.38,0.0
20170122:1810,0.0,0.0,0.0,0.0,0.0,-7.44,1.59,0.0
20170122:1910,0.0,0.0,0.0,0.0,0.0,-8.35,1.59,0.0
20170122:2010,0.0,0.0,0.0,0.0,0.0,-9.55,1.66,0.0
20170122:2110,0.0,0.0,0.0,0.0,0.0,-10.39,1.66,0.0
20170122:2210,0.0,0.0,0.0,0.0,0.0,-11.12,1.66,0.0
20170122:2310,0.0,0.0,0.0,0.0,0.0,-11.79,1.66,0.0
20170123:0010,0.0,0.0,0.0,0.0,0.0,-12.66,1.66,0.0
20170123:0110,0.0,0.0,0.0,0.0,0.0,-13.69,1.66,0.0
20170123:0210,0.0,0.0,0.0,0.0,0.0,-14.65,1.66,0.0
20170123:0310,0.0,0.0,0.0,0.0,0.0,-15.48,1.66,0.0
20170123:0410,0.0,0.0,0.0,0.0,0.0,-16.05,1.66,0.0
20170123:0510,0.0,0.0,0.0,0.0,0.0,-16.47,1.66,0.0
20170123:0610,1602000.0,17.36,11.9,0.27,2.58,-16.8,1.72,0.0
20170123:0710,27829000.0,185.61,114.03,2.79,11.59,-13.73,1.38,0.0
20170123:0810,47492000.0,340.82,178.53,5.34,19.13,-8.08,1.03,0.0
20170123:0910,56393000.0,411.6,220.09,7.04,24.63,-4.17,1.17,0.0
20170123:1010,52837000.0,333.73,254.04,7.34,27.52,-4.26,1.45,0.0
20170123:1110,26078000.0,72.28,219.39,5.09,27.41,-4.21,1.59,0.0
20170123:1210,18491000.0,34.63,178.52,4.01,24.33,-2.65,1.66,0.0
20170123:1310,24071000.0,110.12,162.87,4.01,18.67,-2.05,1.72,0.0
20170123:1410,9047000.0,34.14,80.28,1.83,11.01,-2.38,1.66,0.0
20170123:1510,0.0,0.0,0.0,0.0,0.0,-3.96,1.72,0.0
20170123:1610,0.0,0.0,0.0,0.0,0.0,-5.7,1.79,0.0
20170123:1710,0.0,0.0,0.0,0.0,0.0,-6.48,1.79,0.0
20170123:1810,0.0,0.0,0.0,0.0,0.0,-7.82,1.79,0.0
20170123:1910,0.0,0.0,0.0,0.0,0.0,-7.77,1.66,0.0
20170123:2010,0.0,0.0,0.0,0.0,0.0,-8.52,1.52,0.0
20170123:2110,0.0,0.0,0.0,0.0,0.0,-9.73,1.59,0.0
20170123:2210,0.0,0.0,0.0,0.0,0.0,-10.8,1.59,0.0
20170123:2310,0.0,0.0,0.0,0.0,0.0,-11.46,1.52,0.0
20170124:0010,0.0,0.0,0.0,0.0,0.0,-12.09,1.52,0.0
20170124:0110,0.0,0.0,0.0,0.0,0.0,-12.57,1.52,0.0
20170124:0210,0.0,0.0,0.0,0.0,0.0,-12.11,1.38,0.0
20170124:0310,0.0,0.0,0.0,0.0,0.0,-12.63,1.45,0.0
20170124:0410,0.0,0.0,0.0,0.0,0.0,-12.54,1.45,0.0
20170124:0510,0.0,0.0,0.0,0.0,0.0,-12.52,1.38,0.0
20170124:0610,1576000.0,16.52,12.83,0.29,2.72,-12.36,1.31,0.0
20170124:0710,9751000.0,32.02,84.8,1.87,11.75,-11.67,0.9,0.0
20170124:0810,14927000.0,31.78,140.43,3.12,19.31,-7.91,0.62,0.0
20170124:0910,23265000.0,65.12,197.46,4.53,24.84,-4.61,0.62,0.0
20170124:1010,15854000.0,11.58,174.55,3.8,27.75,-2.64,0.76,0.0
20170124:1110,37630000.0,173.97,248.9,6.28,27.65,-2.08,0.76,0.0
20170124:1210,34106000.0,162.44,220.74,5.61,24.57,-2.1,0.83,0.0
20170124:1310,29373000.0,161.7,169.97,4.45,18.91,-1.84,1.03,0.0
20170124:1410,9498000.0,36.01,83.45,1.91,11.24,-2.3,1.03,0.0
20170124:1510,0.0,0.0,0.0,0.0,0.0,-3.05,1.1,0.0
20170124:1610,0.0,0.0,0.0,0.0,0.0,-3.99,1.1,0.0
20170124:1710,0.0,0.0,0.0,0.0,0.0,-4.32,1.1,0.0
20170124:1810,0.0,0.0,0.0,0.0,0.0,-4.86,1.1,0.0
20170124:1910,0.0,0.0,0.0,0.0,0.0,-6.92,1.1,0.0
20170124:2010,0.0,0.0,0.0,0.0,0.0,-7.63,1.03,0.0
20170124:2110,0.0,0.0,0.0,0.0,0.0,-8.01,0.9,0.0
20170124:2210,0.0,0.0,0.0,0.0,0.0,-8.61,0.83,0.0
20170124:2310,0.0,0.0,0.0,0.0,0.0,-9.01,0.69,0.0
20170125:0010,0.0,0.0,0.0,0.0,0.0,-9.35,0.69,0.0
20170125:0110,0.0,0.0,0.0,0.0,0.0,-9.47,0.55,0.0
20170125:0210,0.0,0.0,0.0,0.0,0.0,-9.86,0.48,0.0
20170125:0310,0.0,0.0,0.0,0.0,0.0,-10.23,0.41,0.0
20170125:0410,0.0,0.0,0.0,0.0,0.0,-10.63,0.34,0.0
20170125:0510,0.0,0.0,0.0,0.0,0.0,-10.92,0.21,0.0
20170125:0610,1580000.0,15.72,13.75,0.31,2.86,-11.17,0.21,0.0
20170125:0710,13636000.0,60.37,97.22,2.18,11.91,-10.35,0.69,0.0
20170125:0810,24275000.0,99.09,168.06,3.95,19.5,-9.56,0.76,0.0
20170125:0910,34284000.0,149.65,224.95,5.51,25.05,-8.1,0.9,0.0
20170125:1010,26879000.0,72.89,225.14,5.2,27.98,-6.76,0.9,0.0
20170125:1110,21923000.0,41.36,206.05,4.65,27.9,-5.34,0.97,0.0
20170125:1210,25047000.0,77.82,203.46,4.78,24.82,-4.25,1.1,0.0
20170125:1310,32256000.0,186.31,173.21,4.68,19.15,-3.77,1.31,0.0
20170125:1410,15603000.0,87.45,97.12,2.39,11.47,-3.87,1.24,0.0
20170125:1510,0.0,0.0,0.0,0.0,0.0,-5.04,1.03,0.0
20170125:1610,0.0,0.0,0.0,0.0,0.0,-5.65,1.03,0.0
20170125:1710,0.0,0.0,0.0,0.0,0.0,-5.83,1.1,0.0
20170125:1810,0.0,0.0,0.0,0.0,0.0,-6.73,1.03,0.0
20170125:1910,0.0,0.0,0.0,0.0,0.0,-8.21,0.9,0.0
20170125:2010,0.0,0.0,0.0,0.0,0.0,-8.43,0.83,0.0
20170125:2110,0.0,0.0,0.0,0.0,0.0,-8.84,0.9,0.0
20170125:2210,0.0,0.0,0.0,0.0,0.0,-9.43,0.97,0.0
20170125:2310,0.0,0.0,0.0,0.0,0.0,-9.88,0.97,0.0
20170126:0010,0.0,0.0,0.0,0.0,0.0,-10.21,0.9,0.0
20170126:0110,0.0,0.0,0.0,0.0,0.0,-10.23,0.76,0.0
20170126:0210,0.0,0.0,0.0,0.0,0.0,-10.35,0.55,0.0
20170126:0310,0.0,0.0,0.0,0.0,0.0,-10.45,0.41,0.0
20170126:0410,0.0,0.0,0.0,0.0,0.0,-10.6,0.62,0.0
20170126:0510,0.0,0.0,0.0,0.0,0.0,-11.02,0.69,0.0
20170126:0610,1517000.0,14.97,13.69,0.31,3.0,-11.03,0.48,0.0
20170126:0710,16073000.0,79.49,103.56,2.35,12.08,-9.81,0.76,0.0
20170126:0810,30243000.0,147.45,180.86,4.41,19.69,-9.96,1.1,0.0
20170126:0910,30329000.0,112.52,218.41,5.2,25.27,-8.55,1.31,0.0
20170126:1010,22155000.0,40.04,207.66,4.66,28.22,-6.88,1.45,0.0
20170126:1110,12349000.0,1.87,144.76,3.1,28.16,-5.91,1.66,0.0
20170126:1210,19300000.0,35.82,183.17,4.12,25.08,-5.47,1.79,0.0
20170126:1310,7244000.0,0.0,93.01,1.99,19.4,-5.28,1.86,0.0
20170126:1410,5990000.0,9.31,70.31,1.54,11.71,-5.57,1.79,0.0
20170126:1510,0.0,0.0,4.24,0.1,2.58,-6.23,1.59,0.0
20170126:1610,0.0,0.0,0.0,0.0,0.0,-8.07,1.38,0.0
20170126:1710,0.0,0.0,0.0,0.0,0.0,-9.72,1.1,0.0
20170126:1810,0.0,0.0,0.0,0.0,0.0,-9.56,0.9,0.0
20170126:1910,0.0,0.0,0.0,0.0,0.0,-10.14,0.83,0.0
20170126:2010,0.0,0.0,0.0,0.0,0.0,-11.26,0.55,0.0
20170126:2110,0.0,0.0,0.0,0.0,0.0,-12.37,0.34,0.0
20170126:2210,0.0,0.0,0.0,0.0,0.0,-13.64,0.48,0.0
20170126:2310,0.0,0.0,0.0,0.0,0.0,-15.11,0.69,0.0
20170127:0010,0.0,0.0,0.0,0.0,0.0,-17.02,0.97,0.0
20170127:0110,0.0,0.0,0.0,0.0,0.0,-17.87,1.1,0.0
20170127:0210,0.0,0.0,0.0,0.0,0.0,-17.43,1.03,0.0
20170127:0310,0.0,0.0,0.0,0.0,0.0,-16.65,1.03,0.0
20170127:0410,0.0,0.0,0.0,0.0,0.0,-16.19,1.03,0.0
20170127:0510,0.0,0.0,0.0,0.0,0.0,-16.66,1.1,0.0
20170127:0610,1661000.0,14.26,15.59,0.35,3.15,-16.25,1.1,0.0
20170127:0710,25619000.0,154.16,117.81,2.83,12.25,-18.3,1.03,0.0
20170127:0810,44517000.0,288.09,187.0,5.28,19.89,-13.78,0.69,0.0
20170127:0910,50797000.0,321.41,236.55,6.8,25.5,-8.62,0.62,0.0
20170127:1010,69277000.0,574.33,215.27,8.79,28.47,-5.6,0.76,0.0
20170127:1110,53281000.0,339.87,256.28,7.63,28.42,-4.75,0.83,0.0
20170127:1210,67622000.0,630.95,142.96,8.33,25.34,-3.57,0.9,0.0
20170127:1310,46297000.0,365.96,155.16,5.76,19.65,-2.59,0.9,0.0
20170127:1410,32368000.0,291.03,82.85,3.47,11.94,-1.72,0.76,0.0
20170127:1510,185000.0,0.0,9.32,0.21,2.8,-1.62,0.55,0.0
20170127:1610,0.0,0.0,0.0,0.0,0.0,-2.57,0.55,0.0
20170127:1710,0.0,0.0,0.0,0.0,0.0,-3.7,0.83,0.0
20170127:1810,0.0,0.0,0.0,0.0,0.0,-4.32,0.97,0.0
20170127:1910,0.0,0.0,0.0,0.0,0.0,-5.39,1.1,0.0
20170127:2010,0.0,0.0,0.0,0.0,0.0,-5.35,1.1,0.0
20170127:2110,0.0,0.0,0.0,0.0,0.0,-5.37,0.97,0.0
20170127:2210,0.0,0.0,0.0,0.0,0.0,-5.76,0.9,0.0
20170127:2310,0.0,0.0,0.0,0.0,0.0,-6.19,0.83,0.0
20170128:0010,0.0,0.0,0.0,0.0,0.0,-6.65,0.83,0.0
20170128:0110,0.0,0.0,0.0,0.0,0.0,-7.13,0.9,0.0
20170128:0210,0.0,0.0,0.0,0.0,0.0,-7.57,0.97,0.0
20170128:0310,0.0,0.0,0.0,0.0,0.0,-8.09,0.97,0.0
20170128:0410,0.0,0.0,0.0,0.0,0.0,-8.78,0.97,0.0
20170128:0510,0.0,0.0,0.0,0.0,0.0,-9.72,1.03,0.0
20170128:0610,5471000.0,54.41,21.1,0.5,3.31,-10.83,1.17,0.0
20170128:0710,35891000.0,273.91,116.81,3.35,12.43,-10.11,1.03,0.0
20170128:0810,58625000.0,505.51,149.72,6.26,20.1,-7.12,0.55,0.0
20170128:0910,69295000.0,644.52,164.43,8.33,25.73,-2.35,0.41,0.0
20170128:1010,72710000.0,674.48,183.69,9.29,28.73,-0.1,0.76,0.0
20170128:1110,51105000.0,324.87,259.87,7.61,28.68,0.27,0.83,0.0
20170128:1210,69809000.0,710.25,107.82,8.69,25.6,0.38,0.9,0.0
20170128:1310,42141000.0,310.02,168.55,5.57,19.9,0.38,1.17,0.0
20170128:1410,9748000.0,33.85,89.12,2.04,12.18,-0.19,1.24,0.0
20170128:1510,0.0,0.0,3.39,0.08,3.03,-1.4,1.17,0.0
20170128:1610,0.0,0.0,0.0,0.0,0.0,-2.24,1.24,0.0
20170128:1710,0.0,0.0,0.0,0.0,0.0,-2.9,1.31,0.0
20170128:1810,0.0,0.0,0.0,0.0,0.0,-4.65,1.45,0.0
20170128:1910,0.0,0.0,0.0,0.0,0.0,-5.63,1.66,0.0
20170128:2010,0.0,0.0,0.0,0.0,0.0,-6.32,1.59,0.0
20170128:2110,0.0,0.0,0.0,0.0,0.0,-6.61,1.59,0.0
20170128:2210,0.0,0.0,0.0,0.0,0.0,-6.74,1.52,0.0
20170128:2310,0.0,0.0,0.0,0.0,0.0,-6.88,1.45,0.0
20170129:0010,0.0,0.0,0.0,0.0,0.0,-7.04,1.45,0.0
20170129:0110,0.0,0.0,0.0,0.0,0.0,-7.18,1.38,0.0
20170129:0210,0.0,0.0,0.0,0.0,0.0,-7.13,1.38,0.0
20170129:0310,0.0,0.0,0.0,0.0,0.0,-7.39,1.38,0.0
20170129:0410,0.0,0.0,0.0,0.0,0.0,-7.71,1.31,0.0
20170129:0510,0.0,0.0,0.0,0.0,0.0,-7.95,1.31,0.0
20170129:0610,13119000.0,136.28,25.12,0.71,3.47,-8.02,1.24,0.0
20170129:0710,35816000.0,275.81,117.74,3.41,12.61,-7.89,1.1,0.0
20170129:0810,53280000.0,425.01,171.39,6.01,20.31,-5.29,0.62,0.0
20170129:0910,54069000.0,384.13,232.6,7.25,25.97,-1.36,0.69,0.0
20170129:1010,33374000.0,129.2,250.15,6.07,28.99,0.15,0.76,0.0
20170129:1110,36235000.0,155.93,255.48,6.38,28.95,0.21,0.83,0.0
20170129:1210,44967000.0,278.79,233.06,6.75,25.87,1.1,1.17,0.0
20170129:1310,19969000.0,69.56,163.52,3.87,20.16,1.47,1.38,0.0
