rollout/ep_len_mean,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/learning_rate,train/actor_loss,train/critic_loss,train/n_updates
336.0,11,366240,32305,-133645.36630169,1090,0.001,37485.925083705355,20895106.80059524,365904
336.0,11,366576,32335,-133016.64124654,1091,0.001,37449.44984654018,19854995.46279762,366240
336.0,11,366912,32364,-132376.68488428002,1092,0.001,37369.49744233631,20730485.98363095,366576
336.0,11,367248,32395,-130618.37278335002,1093,0.001,37362.454008556546,20219847.535714287,366912
336.0,11,367584,32425,-131071.55315314,1094,0.001,37579.41968936012,19527427.385416668,367248
336.0,11,367920,32454,-130427.46363187,1095,0.001,37477.974772135414,19736527.10639881,367584
336.0,11,368256,32484,-129190.31714695999,1096,0.001,37299.00060453869,20727883.813988097,367920
336.0,11,368592,32515,-129396.05046009998,1097,0.001,37526.71877325149,18671323.470238097,368256
336.0,11,368928,32544,-128851.38778599999,1098,0.001,37556.335239955355,18375836.56845238,368592
336.0,11,369264,32573,-127539.86739895,1099,0.001,37433.48100353422,16705092.56547619,368928
336.0,11,369600,32603,-127651.57553847002,1100,0.001,37392.32800874256,19065654.882440478,369264
336.0,11,369936,32633,-127219.83614387,1101,0.001,37528.241001674105,20252649.11160714,369600
336.0,11,370272,32662,-126061.11249140002,1102,0.001,37475.12779017857,19584176.73511905,369936
336.0,11,370608,32691,-126544.88354923,1103,0.001,37406.05612909226,17842000.930059522,370272
336.0,11,370944,32721,-126947.67398146002,1104,0.001,37260.29029482887,18427347.46577381,370608
336.0,11,371280,32752,-128690.35027867001,1105,0.001,37400.51555524553,16755440.486607144,370944
336.0,11,371616,32783,-129402.28734788002,1106,0.001,37460.140008835566,18220307.67559524,371280
336.0,11,371952,32813,-130738.12757594,1107,0.001,37160.52855282738,17619968.819940478,371616
336.0,11,372288,32843,-130405.70587157,1108,0.001,37278.46684337797,20972570.598214287,371952
336.0,11,372624,32873,-131380.86401999998,1109,0.001,37379.13239397322,18500035.313988097,372288
336.0,11,372960,32902,-131368.18321693,1110,0.001,37186.494838169645,19270154.06547619,372624
336.0,11,373296,32931,-132363.86405759997,1111,0.001,37424.91668991816,19549035.726190478,372960
336.0,11,373632,32960,-132743.19576951998,1112,0.001,37374.54337565104,18900152.42261905,373296
336.0,11,373968,32990,-130452.00535002998,1113,0.001,37335.78583054316,19874612.848214287,373632
336.0,11,374304,33020,-130943.22909946,1114,0.001,37409.61605980283,20254966.94047619,373968
336.0,11,374640,33049,-132033.90980648002,1115,0.001,37295.47340029762,17853140.31547619,374304
336.0,11,374976,33079,-131747.5567626,1116,0.001,37260.99579148066,18004933.27529762,374640
336.0,11,375312,33109,-131206.69394746,1117,0.001,37279.24214099703,17971172.07589286,374976
336.0,11,375648,33138,-130921.01302031001,1118,0.001,37162.43145461309,18036715.63690476,375312
336.0,11,375984,33168,-130070.76781931998,1119,0.001,37330.59351748512,18220113.03422619,375648
336.0,11,376320,33197,-129780.40233593999,1120,0.001,37244.33596075149,17858563.14285714,375984
336.0,11,376656,33227,-130679.91458192999,1121,0.001,37055.862095424105,18362648.78720238,376320
336.0,11,376992,33256,-129801.99164189,1122,0.001,37314.27671595982,19942942.57142857,376656
336.0,11,377328,33285,-129345.66830176,1123,0.001,37180.02834356399,17378062.08035714,376992
336.0,11,377664,33314,-128230.07983775,1124,0.001,37285.733491443454,21484993.65922619,377328
336.0,11,378000,33344,-128621.18425303999,1125,0.001,37156.642299107145,16818415.88839286,377664
336.0,11,378336,33374,-128019.42082633,1126,0.001,37318.23114304316,18372695.578125,378000
336.0,11,378672,33404,-127204.82518488,1127,0.001,37176.170689174105,15724865.842261905,378336
336.0,11,379008,33434,-127886.09340720001,1128,0.001,37297.56535993303,19025031.01190476,378672
336.0,11,379344,33464,-127704.82528059,1129,0.001,37137.99661690848,17961670.94940476,379008
336.0,11,379680,33493,-127895.11919379,1130,0.001,37247.82285853795,19296049.382440478,379344
336.0,11,380016,33523,-129409.94686479,1131,0.001,37031.207124255954,19329999.994791668,379680
336.0,11,380352,33552,-127944.98439053998,1132,0.001,37278.42238653274,20710928.373511903,380016
336.0,11,380688,33582,-127612.51326346998,1133,0.001,37196.127604166664,19908794.30357143,380352
336.0,11,381024,33612,-127727.68536384997,1134,0.001,37236.06209309896,17538497.57589286,380688
336.0,11,381360,33641,-127142.34486145998,1135,0.001,37285.51164899553,20156386.82886905,381024
336.0,11,381696,33670,-126187.20680194999,1136,0.001,37270.28899274553,17870219.42410714,381360
336.0,11,382032,33700,-128151.27565914998,1137,0.001,37132.57647414434,20071428.42559524,381696
336.0,11,382368,33730,-126915.32705757998,1138,0.001,37500.93633742559,19650527.635416668,382032
336.0,11,382704,33759,-126426.99372222,1139,0.001,37372.42108444941,18859889.239583332,382368
336.0,11,383040,33788,-127498.51480312999,1140,0.001,37426.01085844494,17064648.364583332,382704
336.0,11,383376,33819,-123983.85740836998,1141,0.001,37516.380045572914,17348594.217261903,383040
336.0,11,383712,33852,-124022.72108917,1142,0.001,37436.421712239586,17589020.60565476,383376
336.0,11,384048,33883,-124294.07187186,1143,0.001,37215.914713541664,20679835.07440476,383712
336.0,11,384384,33913,-125865.33298701,1144,0.001,37248.261811755954,15888406.34970238,384048
336.0,11,384720,33942,-126191.75230477998,1145,0.001,37467.986049107145,18718812.901785713,384384
336.0,11,385056,33972,-126151.21331762002,1146,0.001,37392.39964657738,18015344.930059522,384720
336.0,11,385392,34001,-124919.49707434,1147,0.001,37754.8896484375,17406574.813988097,385056
336.0,11,385728,34031,-125273.05326052001,1148,0.001,37328.77927362351,21181798.92261905,385392
336.0,11,386064,34060,-124222.15921747999,1149,0.001,37303.772623697914,19685524.65327381,385728
336.0,11,386400,34090,-124851.8302239,1150,0.001,37220.914306640625,20646708.035714287,386064
336.0,11,386736,34119,-123309.37349895002,1151,0.001,37367.56198846726,18653271.989583332,386400
336.0,11,387072,34149,-122156.64028576002,1152,0.001,37519.52211216518,18028555.51785714,386736
336.0,11,387408,34180,-120567.67353072,1153,0.001,37337.63332403274,20011043.654761903,387072
336.0,11,387744,34210,-120440.53047919998,1154,0.001,37339.78831845238,17520658.13392857,387408
336.0,11,388080,34239,-119954.69868716998,1155,0.001,37364.68431454613,19497831.77529762,387744
336.0,11,388416,34269,-119881.42893592,1156,0.001,37371.84663318453,20669099.151785713,388080
336.0,11,388752,34299,-119846.33799697999,1157,0.001,37283.38762555803,18420412.50595238,388416
336.0,11,389088,34329,-119964.21439848999,1158,0.001,37454.33396112351,21284581.28422619,388752
336.0,11,389424,34358,-120138.21959037999,1159,0.001,37301.70217168899,19495741.535714287,389088
336.0,11,389760,34387,-119960.67159278998,1160,0.001,37408.36253720238,17712937.211309522,389424
336.0,11,390096,34417,-119013.17336393,1161,0.001,37464.14155505953,22900868.43154762,389760
336.0,11,390432,34447,-116059.23501071997,1162,0.001,37251.41534133184,18884837.822916668,390096
336.0,11,390768,34476,-115422.31677068998,1163,0.001,37245.06105840774,20841829.029761903,390432
336.0,11,391104,34506,-116706.97084623999,1164,0.001,37418.982026599704,17951722.26339286,390768
336.0,11,391440,34535,-117205.06101823,1165,0.001,37245.81343005953,19508859.782738097,391104
336.0,11,391776,34565,-117068.42097687001,1166,0.001,37326.851771763395,18711077.339285713,391440
336.0,11,392112,34594,-116715.16939083999,1167,0.001,37068.18840680803,19310390.26190476,391776
336.0,11,392448,34624,-116032.95673781,1168,0.001,37327.62795293899,18559922.072916668,392112
336.0,11,392784,34654,-115067.41562913,1169,0.001,37327.92066592262,22751459.3125,392448
336.0,11,393120,34683,-116771.19831399001,1170,0.001,37084.04187593006,18512389.729166668,392784
336.0,11,393456,34713,-116732.73729982002,1171,0.001,37278.87026832217,21513526.59077381,393120
336.0,11,393792,34742,-118069.23656483,1172,0.001,37034.09814453125,17593650.83035714,393456
336.0,11,394128,34771,-117735.08373677003,1173,0.001,37290.09491257441,19433836.745535713,393792
336.0,11,394464,34801,-118181.80253480002,1174,0.001,37222.70388067336,21418764.373511903,394128
336.0,11,394800,34831,-120071.54896275002,1175,0.001,37382.85707310268,18078375.99702381,394464
336.0,11,395136,34860,-122019.26864975001,1176,0.001,37238.601957775296,19873912.78422619,394800
336.0,11,395472,34889,-122282.24499400001,1177,0.001,37259.2998046875,18551921.05357143,395136
336.0,11,395808,34919,-122353.52818842999,1178,0.001,37040.16017950149,18917158.311011903,395472
336.0,11,396144,34948,-121204.85981116998,1179,0.001,37067.717680431546,17600615.072916668,395808
336.0,11,396480,34978,-120343.21563437996,1180,0.001,37119.028227306546,20275651.66220238,396144
336.0,11,396816,35007,-118823.17046053999,1181,0.001,37021.41916620164,17637671.11309524,396480
336.0,11,397152,35037,-119891.44358011999,1182,0.001,37056.519321986605,18849315.47172619,396816
336.0,11,397488,35066,-119937.30541398999,1183,0.001,37068.744233630954,20484158.729166668,397152
336.0,11,397824,35096,-122212.11884273001,1184,0.001,37058.01600864955,20217337.92261905,397488
336.0,11,398160,35125,-123120.56173501002,1185,0.001,37030.32317243303,17901611.31622024,397824
336.0,11,398496,35155,-122654.45932147,1186,0.001,37015.63360305059,18984337.776785713,398160
336.0,11,398832,35184,-121056.59944484003,1187,0.001,37094.406901041664,18190258.79613095,398496
336.0,11,399168,35213,-121000.19677043,1188,0.001,36916.20070684524,17049412.19642857,398832
336.0,11,399504,35243,-121889.82011708,1189,0.001,36976.46019345238,18852166.56547619,399168
336.0,11,399840,35273,-121255.76103325,1190,0.001,36973.89697265625,18736293.66815476,399504
336.0,11,400176,35302,-122860.8220517,1191,0.001,36898.9091796875,18291114.23511905,399840
336.0,11,400512,35331,-122726.92712643002,1192,0.001,37133.946498325895,21722757.29017857,400176
336.0,11,400848,35360,-123175.86345758001,1193,0.001,36939.14914667039,18966187.629464287,400512
336.0,11,401184,35391,-121304.7639976,1194,0.001,36877.935942150296,21052164.069940478,400848
336.0,11,401520,35420,-122788.05310931001,1195,0.001,36899.79782831101,17429419.97470238,401184
336.0,11,401856,35449,-122855.63205974002,1196,0.001,36789.43773251488,18439099.273065478,401520
336.0,11,402192,35478,-121792.04501822,1197,0.001,36804.54195731027,19421443.901785713,401856
336.0,11,402528,35508,-121180.71739349,1198,0.001,36961.67266555059,19915441.20684524,402192
336.0,11,402864,35538,-121281.08713359002,1199,0.001,37008.828706287204,18372963.02827381,402528
336.0,11,403200,35567,-120879.94848015001,1200,0.001,36812.70379929316,18754003.51785714,402864
336.0,11,403536,35596,-120479.14927708998,1201,0.001,36695.880464099704,18443091.30059524,403200
336.0,11,403872,35626,-120417.53994445998,1202,0.001,36859.98132905506,19591365.83482143,403536
336.0,11,404208,35656,-120271.44765882,1203,0.001,36774.95625232515,19390900.901785713,403872
336.0,11,404544,35685,-120141.7750099,1204,0.001,36769.21240234375,19296576.39732143,404208
336.0,11,404880,35714,-119529.80305581998,1205,0.001,36807.88013857887,19589788.061011903,404544
336.0,11,405216,35744,-118022.21817187002,1206,0.001,36707.200776599704,18241085.944940478,404880
336.0,11,405552,35774,-116143.38579967999,1207,0.001,36903.87562779018,17894054.74107143,405216
336.0,11,405888,35803,-115748.97830497,1208,0.001,36788.58444940476,20264630.148809522,405552
336.0,11,406224,35833,-115900.86505003001,1209,0.001,36827.68040829613,19149222.625,405888
336.0,11,406560,35863,-115704.81218460003,1210,0.001,36848.90027436756,18227614.714285713,406224
336.0,11,406896,35893,-113607.29142347003,1211,0.001,36797.12865048363,19649331.879464287,406560
336.0,11,407232,35923,-112124.20217707002,1212,0.001,36750.16277204241,17422474.68154762,406896
336.0,11,407568,35952,-112845.66855164999,1213,0.001,36763.283365885414,17564010.09077381,407232
336.0,11,407904,35983,-113166.54490443999,1214,0.001,36908.540434337796,19395392.86011905,407568
336.0,11,408240,36012,-112048.90944217,1215,0.001,36673.458100818454,21153461.166666668,407904
336.0,11,408576,36042,-111112.26224836,1216,0.001,36742.150599888395,18754206.30357143,408240
336.0,11,408912,36071,-109842.19650762998,1217,0.001,36791.625360398066,20011316.873511903,408576
336.0,11,409248,36101,-111837.35317875,1218,0.001,36611.39399646578,20239708.208333332,408912
336.0,11,409584,36131,-110629.82167217998,1219,0.001,36838.45033482143,20261437.148809522,409248
336.0,11,409920,36161,-111205.71598765001,1220,0.001,36676.82328869047,18496235.34672619,409584
336.0,11,410256,36190,-112086.49786507,1221,0.001,36781.68003627232,19819138.961309522,409920
336.0,11,410592,36220,-112457.66728823002,1222,0.001,36780.29917689732,18544894.44642857,410256
336.0,11,410928,36250,-112011.43661391002,1223,0.001,36795.66710844494,18346556.802083332,410592
336.0,11,411264,36279,-112566.31465063,1224,0.001,36641.63318452381,20438267.31547619,410928
336.0,11,411600,36308,-110459.94269871,1225,0.001,36848.716587611605,18164089.66517857,411264
336.0,11,411936,36338,-111379.40618781999,1226,0.001,36731.318638392855,18196565.07440476,411600
336.0,11,412272,36372,-111089.81998394002,1227,0.001,36764.86969866072,17936191.32886905,411936
336.0,11,412608,36401,-111391.79460953001,1228,0.001,36785.74335007441,17642144.379464287,412272
336.0,11,412944,36432,-111560.60798154002,1229,0.001,36654.75541759672,18728641.57142857,412608
336.0,11,413280,36462,-112037.34408889001,1230,0.001,36645.10423642113,19630304.660714287,412944
336.0,11,413616,36492,-112832.39250700003,1231,0.001,36407.35096958705,17295203.926339287,413280
336.0,11,413952,36521,-113391.90958381003,1232,0.001,36579.824951171875,19727428.248511903,413616
336.0,11,414288,36550,-113807.78820647001,1233,0.001,36438.89175269717,18721266.839285713,413952
336.0,11,414624,36580,-113882.30724086998,1234,0.001,36701.15594773066,20933768.04910714,414288
336.0,11,414960,36609,-112974.53893080998,1235,0.001,36684.19977678572,20048870.39136905,414624
336.0,11,415296,36639,-112881.79714519998,1236,0.001,36655.20706612723,20314355.08035714,414960
336.0,11,415632,36668,-110171.00679885998,1237,0.001,36776.28820219494,18434073.38839286,415296
336.0,11,415968,36698,-113060.92918785999,1238,0.001,36805.319010416664,20469413.22172619,415632
336.0,11,416304,36727,-112542.80880885999,1239,0.001,36790.48386346726,19265536.73660714,415968
336.0,11,416640,36757,-111896.73313387,1240,0.001,36764.333403087796,20037704.001488097,416304
336.0,11,416976,36786,-113081.55901258999,1241,0.001,36914.81058175223,19590696.973214287,416640
336.0,11,417312,36816,-113520.62230493,1242,0.001,36903.03766741072,17571152.25967262,416976
336.0,11,417648,36845,-112622.93929295002,1243,0.001,36846.39715866816,17149073.69047619,417312
336.0,11,417984,36874,-111472.72494272001,1244,0.001,36952.96003069197,18901155.67113095,417648
336.0,11,418320,36904,-111796.49106106002,1245,0.001,37025.759893508184,18186416.49107143,417984
336.0,11,418656,36934,-110967.83319431002,1246,0.001,36785.03120349703,18359301.11904762,418320
336.0,11,418992,36964,-112793.08788331,1247,0.001,36894.59998139881,16149357.626488095,418656
336.0,11,419328,36994,-111933.95456083001,1248,0.001,36928.51636904762,18324031.651785713,418992
336.0,11,419664,37023,-112846.43551325999,1249,0.001,36883.314243861605,17310202.322916668,419328
336.0,11,420000,37052,-111674.16258899999,1250,0.001,36925.95944940476,19715235.62202381,419664
336.0,11,420336,37082,-109814.93728987999,1251,0.001,36912.54766555059,17961578.592261903,420000
336.0,11,420672,37112,-110671.51190315998,1252,0.001,36873.88726515997,18539329.066964287,420336
336.0,11,421008,37141,-111187.87013424998,1253,0.001,36977.175199962796,18566638.151785713,420672
336.0,11,421344,37171,-112063.50742930999,1254,0.001,36965.09558686756,17796718.679315478,421008
336.0,11,421680,37200,-112563.66467222999,1255,0.001,37059.27160063244,20851215.38839286,421344
336.0,11,422016,37229,-112364.46777043001,1256,0.001,36813.39508928572,19095327.30654762,421680
336.0,11,422352,37258,-115053.31164676002,1257,0.001,36769.20844959078,17163903.998511903,422016
336.0,11,422688,37288,-114758.83666967,1258,0.001,36679.40578497024,19788275.76934524,422352
336.0,11,423024,37317,-113276.29620495999,1259,0.001,36973.71725027902,17739162.44047619,422688
336.0,11,423360,37346,-112743.61265688999,1260,0.001,36997.04192243303,16599358.785714285,423024
336.0,11,423696,37375,-113744.12490135999,1261,0.001,36942.90880766369,19199036.49404762,423360
